"","y","raw_text"
"304","mike pomeo"," Every Kansan�and I think it�s safe to say, all of your former colleagues here in the Senate�know that they have benefitted from your wit, your patriotism and your kindness"
"305","mike pomeo"," I know that I have"
"306","mike pomeo"," Senator Roberts, thank you too for your kind introduction"
"307","mike pomeo"," I am especially grateful for your guidance over the years, not simply because you are the Dean of our Kansas Congressional delegation, but due to your insights as the former Chairman of this committee"
"308","mike pomeo"," As Chairman, you provided critical leadership during a pivotal and challenging period of American history � during the early years of the Global War on Terrorism and the Iraq War � and I hope I can continue to count on your advice and counsel"
"309","mike pomeo"," Chairman Burr, Vice-Chairman Warner, Senators � I thank you for the opportunity to appear before you today as the nominee for the next Director of the Central Intelligence Agency"
"310","mike pomeo","  2 Should I be fortunate enough to be confirmed by the Senate, I hope to visit you more often from Langley than I have from across the Capitol"
"311","mike pomeo"," I mean this not as a criticism of relations between the two Houses of Congress, but a recognition of how much value I would place on relations between the CIA and its Congressional overseers"
"312","mike pomeo"," I want to thank the members and staff of this Committee for their attention to my nomination over the last few weeks"
"313","mike pomeo"," Since I first joined the House Permanent Select Committee on Intelligence (HPSCI) in the 112th Congress, I have felt a special appreciation for the hard work that goes into Congressional oversight"
"314","mike pomeo"," The tremendous honor we have in overseeing the intelligence community is only tempered by the sobering burden of grappling in secret with the many national security challenges facing our country"
"315","mike pomeo"," I would like to thank President-elect Trump for nominating me to serve in this role and for the faith he has shown in me"
"316","mike pomeo"," It is an honor to be selected as the next steward of the premier intelligence agency that is the CIA"
"317","mike pomeo"," I look forward to working with Senator Dan Coats, nominee for the Director of National Intelligence, and supporting him in his critical role, if we are both confirmed"
"318","mike pomeo"," I want to thank my patient and patriotic wife Susan, and my son Nicholas, each whom I love dearly"
"319","mike pomeo"," They are both supporting me here this morning"
"320","mike pomeo"," The two of you have been so selfless in allowing me to return to public service� first as a member of Congress and, now, if confirmed, back working with warriors who keep America safe"
"321","mike pomeo"," I cannot tell you how much it means to have you sitting with me today"
"322","mike pomeo"," 3 I am also grateful to the people of the 4th Congressional District of Kansas, who have entrusted me to represent them in the House of Representatives since 2011"
"323","mike pomeo"," I am proud to have earned and kept their trust, and have cherished every minute of service to my constituents"
"324","mike pomeo"," That said, having been a Member of the House Intelligence Committee and an overseer of our nation�s intelligence enterprise, I understand full well that my job, if confirmed, will be to change roles from policymaker to information provider"
"325","mike pomeo"," My job will be to stay clearly on the side of intelligence collection and objective analysis of our national security challenges� presenting factual intelligence and sound judgments to policymakers, including this Committee"
"326","mike pomeo"," I have spent the majority of my life outside the realm of politics � as a cavalry officer in the United States Army, then as a litigator, and then running two manufacturing businesses"
"327","mike pomeo"," Returning to duty requiring hard work and unerring candor is something that is in my bones"
"328","mike pomeo"," *** Today, I would like to first briefly sketch some of the specific challenges facing the U"
"329","mike pomeo","S"
"330","mike pomeo","; second, address trends in intelligence I have seen from my post on HPSCI; and finally, describe what I see as the CIA�s role in addressing these challenges"
"331","mike pomeo"," Threat Environment First, as many have noted, this is the most complicated threat environment the U"
"332","mike pomeo","S"
"333","mike pomeo"," has faced in recent memory"
"334","mike pomeo"," The litany is now familiar: _ As Director Clapper acknowledged at the beginning of 2016: �there are now more Sunni violent extremist groups, members, and safe havens than at any time in history"
"335","mike pomeo","� 4 _ ISIS remains a resilient movement, has metastasized, and shockingly has controlled major urban centers in the Middle East for well over two years"
